name,city,state,state_url,dob,player_url
"Negele Knight","Detroit","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Mar 6, 1967","http://www.basketball-reference.com/players/k/knighne01.html"
"Joe Kopicki","Warren","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Jun 12, 1960","http://www.basketball-reference.com/players/k/kopicjo01.html"
"Tom Kozelko","Traverse City","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Jul 1, 1951","http://www.basketball-reference.com/players/k/kozelto01.html"
"Tom LaGarde","Detroit","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Feb 10, 1955","http://www.basketball-reference.com/players/l/lagarto01.html"
"Voshon Lenard","Detroit","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","May 14, 1973","http://www.basketball-reference.com/players/l/lenarvo01.html"
"Kevin Loder","Cassopolis","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Mar 15, 1959","http://www.basketball-reference.com/players/l/loderke01.html"
"Grant Long","Wayne","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Mar 12, 1966","http://www.basketball-reference.com/players/l/longgr01.html"
"John Long","Romulus","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Aug 28, 1956","http://www.basketball-reference.com/players/l/longjo01.html"
"Kalin Lucas","Sterling Heights","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","May 24, 1989","http://www.basketball-reference.com/players/l/lucaska01.html"
"Mark Macon","Saginaw","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Apr 14, 1969","http://www.basketball-reference.com/players/m/maconma01.html"
"Dan Majerle","Traverse City","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Sep 9, 1965","http://www.basketball-reference.com/players/m/majerda01.html"
"Devyn Marble","Southfield","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Sep 21, 1992","http://www.basketball-reference.com/players/m/marblde01.html"
"Roy Marble","Flint","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Dec 13, 1966","http://www.basketball-reference.com/players/m/marblro01.html"
"Donny Marshall","Detroit","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Jul 17, 1972","http://www.basketball-reference.com/players/m/marshdo02.html"
"Kenyon Martin","Saginaw","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Dec 30, 1977","http://www.basketball-reference.com/players/m/martike01.html"
"Bill Mayfield","Detroit","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Oct 17, 1957","http://www.basketball-reference.com/players/m/mayfibi01.html"
"Tim McCormick","Detroit","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Mar 10, 1962","http://www.basketball-reference.com/players/m/mccorti01.html"
"JaVale McGee","Flint","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Jan 19, 1988","http://www.basketball-reference.com/players/m/mcgeeja01.html"
"Maurice McHartley","Detroit","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Aug 1, 1942","http://www.basketball-reference.com/players/m/mcharma01.html"
"Kenny McIntosh","Detroit","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Jan 21, 1949","http://www.basketball-reference.com/players/m/mcintke01.html"
"Anthony Miller","Benton Harbor","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Oct 22, 1971","http://www.basketball-reference.com/players/m/millean01.html"
"Terry Mills","Romulus","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Dec 21, 1967","http://www.basketball-reference.com/players/m/millste01.html"
"Eric Money","Detroit","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Feb 6, 1955","http://www.basketball-reference.com/players/m/moneyer01.html"
"Don Nelson","Muskegon","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","May 15, 1940","http://www.basketball-reference.com/players/n/nelsodo01.html"
"Ira Newble","Southfield","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Jan 20, 1975","http://www.basketball-reference.com/players/n/newblir01.html"
"Connie Norman","Detroit","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Sep 24, 1953","http://www.basketball-reference.com/players/n/normaco01.html"
"Mike Peplowski","Detroit","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Oct 15, 1970","http://www.basketball-reference.com/players/p/peplomi01.html"
"Morris Peterson","Flint","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Aug 26, 1977","http://www.basketball-reference.com/players/p/petermo01.html"
"Jerry Pettway","Detroit","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Feb 13, 1944","http://www.basketball-reference.com/players/p/pettwje01.html"
"Gary Plummer","Highland Park","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Feb 21, 1962","http://www.basketball-reference.com/players/p/plummga01.html"
"Ben Poquette","Ann Arbor","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","May 7, 1955","http://www.basketball-reference.com/players/p/poquebe01.html"
"Shawn Respert","Detroit","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Feb 6, 1972","http://www.basketball-reference.com/players/r/respesh01.html"
"Jason Richardson","Saginaw","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Jan 20, 1981","http://www.basketball-reference.com/players/r/richaja01.html"
"Anthony Roberson","Saginaw","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Feb 14, 1983","http://www.basketball-reference.com/players/r/roberan02.html"
"Terrance Roberson","Saginaw","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Dec 30, 1976","http://www.basketball-reference.com/players/r/roberte01.html"
"Tony Robertson","Detroit","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Jan 1, 1956","http://www.basketball-reference.com/players/r/roberto01.html"
"Eddie Robinson","Flint","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Apr 19, 1976","http://www.basketball-reference.com/players/r/robined01.html"
"Carlos Rogers","Detroit","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Feb 6, 1971","http://www.basketball-reference.com/players/r/rogerca01.html"
"Jalen Rose","Detroit","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Jan 30, 1973","http://www.basketball-reference.com/players/r/roseja01.html"
"Dan Roundfield","Detroit","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","May 26, 1953","http://www.basketball-reference.com/players/r/roundda01.html"
"Guy Rucker","Inkster","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Jul 27, 1977","http://www.basketball-reference.com/players/r/ruckegu01.html"
"Walker Russell","Pontiac","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Oct 26, 1960","http://www.basketball-reference.com/players/r/russewa01.html"
"Steve Scheffler","Grand Rapids","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Sep 3, 1967","http://www.basketball-reference.com/players/s/schefst01.html"
"Tom Scheffler","St. Joseph","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Oct 27, 1954","http://www.basketball-reference.com/players/s/schefto01.html"
"Brent Scott","Jackson","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Jun 15, 1971","http://www.basketball-reference.com/players/s/scottbr01.html"
"John Shasky","Birmingham","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Jul 31, 1964","http://www.basketball-reference.com/players/s/shaskjo01.html"
"Ralph Simpson","Detroit","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Aug 10, 1949","http://www.basketball-reference.com/players/s/simpsra01.html"
"Doug Smith","Detroit","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Sep 17, 1969","http://www.basketball-reference.com/players/s/smithdo03.html"
"Keith Smith","Flint","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Mar 9, 1964","http://www.basketball-reference.com/players/s/smithke03.html"
"Steve Smith","Highland Park","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Mar 31, 1969","http://www.basketball-reference.com/players/s/smithst01.html"
"Guy Sparrow","Pontiac","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Nov 2, 1932","http://www.basketball-reference.com/players/s/sparrgu01.html"
"Matt Steigenga","Grand Rapids","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Mar 27, 1970","http://www.basketball-reference.com/players/s/steigma01.html"
"Barry Stevens","Flint","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Jan 17, 1963","http://www.basketball-reference.com/players/s/steveba01.html"
"Maurice Taylor","Detroit","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Oct 30, 1976","http://www.basketball-reference.com/players/t/tayloma01.html"
"Terry Thomas","Detroit","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Aug 20, 1953","http://www.basketball-reference.com/players/t/thomate01.html"
"Rudy Tomjanovich","Hamtramck","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Nov 24, 1948","http://www.basketball-reference.com/players/t/tomjaru01.html"
"George Trapp","Detroit","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Jul 11, 1948","http://www.basketball-reference.com/players/t/trappge01.html"
"John Trapp","Detroit","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Oct 2, 1945","http://www.basketball-reference.com/players/t/trappjo01.html"
"Robert Traylor","Detroit","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Feb 1, 1977","http://www.basketball-reference.com/players/t/traylro01.html"
"Terry Tyler","Detroit","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Oct 30, 1956","http://www.basketball-reference.com/players/t/tylerte01.html"
"Loy Vaught","Grand Rapids","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Feb 27, 1968","http://www.basketball-reference.com/players/v/vaughlo01.html"
"Jay Vincent","Kalamazoo","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Jun 10, 1959","http://www.basketball-reference.com/players/v/vinceja01.html"
"Sam Vincent","Lansing","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","May 18, 1963","http://www.basketball-reference.com/players/v/vincesa01.html"
"Chris Webber","Detroit","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Mar 1, 1973","http://www.basketball-reference.com/players/w/webbech01.html"
"Robert Whaley","Benton Harbor","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Apr 16, 1982","http://www.basketball-reference.com/players/w/whalero01.html"
"Shayne Whittington","Paw Paw","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Mar 27, 1991","http://www.basketball-reference.com/players/w/whittsh01.html"
"Ken Wilburn","River Rouge","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Jun 8, 1944","http://www.basketball-reference.com/players/w/wilbuke01.html"
"James Young","Flint","Michigan","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MI","Aug 16, 1995","http://www.basketball-reference.com/players/y/youngja01.html"
"Cole Aldrich","Burnsville","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Oct 31, 1988","http://www.basketball-reference.com/players/a/aldrico01.html"
"Alan Anderson","Minneapolis","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Oct 16, 1982","http://www.basketball-reference.com/players/a/anderal01.html"
"Dan Anderson","Minneapolis","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Feb 15, 1943","http://www.basketball-reference.com/players/a/anderda01.html"
"Troy Bell","Minneapolis","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Nov 10, 1980","http://www.basketball-reference.com/players/b/belltr01.html"
"Randy Breuer","Lake City","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Oct 11, 1960","http://www.basketball-reference.com/players/b/breuera01.html"
"Don Carlson","Minneapolis","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Mar 22, 1919","http://www.basketball-reference.com/players/c/carlsdo01.html"
"John Clawson","Duluth","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","May 15, 1944","http://www.basketball-reference.com/players/c/clawsjo01.html"
"Ben Coleman","Minneapolis","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Nov 14, 1961","http://www.basketball-reference.com/players/c/colembe01.html"
"Tom Copa","Robbinsdale","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Oct 30, 1964","http://www.basketball-reference.com/players/c/copato01.html"
"Khalid El-Amin","Minneapolis","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Apr 25, 1979","http://www.basketball-reference.com/players/e/elamikh01.html"
"Don Eliason","Owatonna","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Jul 24, 1918","http://www.basketball-reference.com/players/e/eliasdo01.html"
"Chris Engler","Stillwater","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Mar 1, 1959","http://www.basketball-reference.com/players/e/englech01.html"
"Dick Garmaker","Hibbing","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Oct 29, 1932","http://www.basketball-reference.com/players/g/garmadi01.html"
"Devean George","Minneapolis","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Aug 29, 1977","http://www.basketball-reference.com/players/g/georgde01.html"
"Kleggie Hermsen","Hill City","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Mar 12, 1923","http://www.basketball-reference.com/players/h/hermskl01.html"
"Kris Humphries","Minneapolis","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Feb 6, 1985","http://www.basketball-reference.com/players/h/humphkr01.html"
"Sam Jacobson","Cottage Grove","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Jul 22, 1975","http://www.basketball-reference.com/players/j/jacobsa01.html"
"Arnie Johnson","Gonvick","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","May 16, 1920","http://www.basketball-reference.com/players/j/johnsar01.html"
"Alec Kessler","Minneapolis","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Jan 13, 1967","http://www.basketball-reference.com/players/k/kesslal01.html"
"Arvid Kramer","Fulda","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Oct 2, 1956","http://www.basketball-reference.com/players/k/kramear01.html"
"Jeff Lamp","Minneapolis","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Mar 9, 1959","http://www.basketball-reference.com/players/l/lampje01.html"
"Jon Leuer","Long Lake","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","May 14, 1989","http://www.basketball-reference.com/players/l/leuerjo01.html"
"Brad Lohaus","New Ulm","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Sep 29, 1964","http://www.basketball-reference.com/players/l/lohaubr01.html"
"Kevin Lynch","Bloomington","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Dec 24, 1968","http://www.basketball-reference.com/players/l/lynchke01.html"
"Bob Martin","Minneapolis","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Oct 7, 1969","http://www.basketball-reference.com/players/m/martibo01.html"
"Kevin McHale","Hibbing","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Dec 19, 1957","http://www.basketball-reference.com/players/m/mchalke01.html"
"Kevin McKenna","St. Paul","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Jan 8, 1959","http://www.basketball-reference.com/players/m/mckenke01.html"
"Mike Muscala","St. Louis Park","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Jul 1, 1991","http://www.basketball-reference.com/players/m/muscami01.html"
"Jeff Nordgaard","Dawson","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Feb 23, 1973","http://www.basketball-reference.com/players/n/nordgje01.html"
"Johnny Norlander","Virginia","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Mar 5, 1921","http://www.basketball-reference.com/players/n/norlajo01.html"
"Mark Olberding","Melrose","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Apr 21, 1956","http://www.basketball-reference.com/players/o/olberma01.html"
"Jim Petersen","Minneapolis","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Feb 22, 1962","http://www.basketball-reference.com/players/p/peterji01.html"
"Mel Peterson","Thief River Falls","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Mar 23, 1938","http://www.basketball-reference.com/players/p/peterme01.html"
"Joel Przybilla","Monticello","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Oct 10, 1979","http://www.basketball-reference.com/players/p/przybjo01.html"
"Mark Randall","Edina","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Sep 30, 1967","http://www.basketball-reference.com/players/r/randama01.html"
"Howie Schultz","St. Paul","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Jul 3, 1922","http://www.basketball-reference.com/players/s/schulho01.html"
"Rollie Seltz","McIntosh","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Jan 25, 1924","http://www.basketball-reference.com/players/s/seltzro01.html"
"Whitey Skoog","Duluth","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Nov 2, 1926","http://www.basketball-reference.com/players/s/skoogwh01.html"
"John Thomas","Minneapolis","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Sep 8, 1975","http://www.basketball-reference.com/players/t/thomajo02.html"
"Clint Wager","Winona","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Jan 20, 1920","http://www.basketball-reference.com/players/w/wagercl01.html"
"Matt Wenstrom","Minneapolis","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Nov 4, 1970","http://www.basketball-reference.com/players/w/wenstma01.html"
"Royce White","Minneapolis","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Apr 10, 1991","http://www.basketball-reference.com/players/w/whitero03.html"
"Trevor Winter","Slayton","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","Jan 7, 1974","http://www.basketball-reference.com/players/w/wintetr01.html"
"Nate Wolters","St. Cloud","Minnesota","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MN","May 15, 1991","http://www.basketball-reference.com/players/w/woltena01.html"
"Mahmoud Abdul-Rauf","Gulfport","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Mar 9, 1969","http://www.basketball-reference.com/players/a/abdulma02.html"
"Earl Barron","Clarksdale","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Aug 14, 1981","http://www.basketball-reference.com/players/b/barroea01.html"
"Billy Ray Bates","Kosciusko","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","May 31, 1956","http://www.basketball-reference.com/players/b/batesbi01.html"
"Jonathan Bender","Picayune","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Jan 30, 1981","http://www.basketball-reference.com/players/b/bendejo01.html"
"Melvin Booker","Pascagoula","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Aug 20, 1972","http://www.basketball-reference.com/players/b/bookeme01.html"
"Tommie Bowens","Okolona","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Jul 7, 1940","http://www.basketball-reference.com/players/b/bowento01.html"
"Alonzo Bradley","Utica","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Oct 16, 1953","http://www.basketball-reference.com/players/b/bradlal01.html"
"Rickey Brown","Madison County","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Aug 20, 1958","http://www.basketball-reference.com/players/b/brownri01.html"
"Cleveland Buckner","Yazoo City","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Aug 17, 1938","http://www.basketball-reference.com/players/b/buckncl01.html"
"Jackie Butler","McComb","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Mar 10, 1985","http://www.basketball-reference.com/players/b/butleja01.html"
"Isaiah Canaan","Biloxi","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","May 21, 1991","http://www.basketball-reference.com/players/c/canaais01.html"
"Maurice Carter","Jackson","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Oct 12, 1976","http://www.basketball-reference.com/players/c/cartema01.html"
"Cornelius Cash","Macon","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Mar 3, 1952","http://www.basketball-reference.com/players/c/cashco01.html"
"Harvey Catchings","Jackson","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Sep 2, 1951","http://www.basketball-reference.com/players/c/catchha01.html"
"Terry Catledge","Houston","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Aug 22, 1963","http://www.basketball-reference.com/players/c/catlete01.html"
"E.C. Coleman","Flora","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Sep 25, 1950","http://www.basketball-reference.com/players/c/colemec01.html"
"Joe Courtney","Jackson","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Oct 17, 1969","http://www.basketball-reference.com/players/c/courtjo01.html"
"Erick Dampier","Jackson","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Jul 14, 1975","http://www.basketball-reference.com/players/d/dampier01.html"
"Ollie Darden","Aberdeen","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Jul 28, 1944","http://www.basketball-reference.com/players/d/dardeol01.html"
"Ronald Dupree","Biloxi","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Jan 26, 1981","http://www.basketball-reference.com/players/d/duprero01.html"
"Keith Edmonson","Gulfport","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Sep 28, 1960","http://www.basketball-reference.com/players/e/edmonke01.html"
"Monta Ellis","Jackson","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Oct 26, 1985","http://www.basketball-reference.com/players/e/ellismo01.html"
"Alphonso Ford","Greenwood","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Oct 31, 1971","http://www.basketball-reference.com/players/f/fordal01.html"
"Rowland Garrett","Canton","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Jul 16, 1950","http://www.basketball-reference.com/players/g/garrero01.html"
"Gerald Glass","Greenwood","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Nov 12, 1967","http://www.basketball-reference.com/players/g/glassge01.html"
"Lancaster Gordon","Jackson","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Jun 24, 1962","http://www.basketball-reference.com/players/g/gordola01.html"
"Litterial Green","Pascagoula","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Mar 7, 1970","http://www.basketball-reference.com/players/g/greenli01.html"
"Mike Green","McComb","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Aug 6, 1951","http://www.basketball-reference.com/players/g/greenmi01.html"
"Tang Hamilton","Jackson","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","May 26, 1978","http://www.basketball-reference.com/players/h/hamilta01.html"
"Ira Harge","Anguila","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Mar 14, 1941","http://www.basketball-reference.com/players/h/hargeir01.html"
"Othella Harrington","Jackson","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Jan 31, 1974","http://www.basketball-reference.com/players/h/harriot01.html"
"Antonio Harvey","Pascagoula","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Jul 6, 1970","http://www.basketball-reference.com/players/h/harvean01.html"
"Spencer Haywood","Silver City","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Apr 22, 1949","http://www.basketball-reference.com/players/h/haywosp01.html"
"Rodney Hood","Meridian","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Oct 20, 1992","http://www.basketball-reference.com/players/h/hoodro01.html"
"Eddie Hughes","Greenville","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","May 26, 1960","http://www.basketball-reference.com/players/h/hugheed01.html"
"Lindsey Hunter","Utica","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Dec 3, 1970","http://www.basketball-reference.com/players/h/hunteli01.html"
"Wardell Jackson","Yazoo City","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Jul 18, 1951","http://www.basketball-reference.com/players/j/jackswa01.html"
"Al Jefferson","Monticello","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Jan 4, 1985","http://www.basketball-reference.com/players/j/jeffeal01.html"
"Clay Johnson","Yazoo City","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Jul 18, 1956","http://www.basketball-reference.com/players/j/johnscl02.html"
"George Johnson","Herleton","Texas","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=TX","Jun 19, 1947","http://www.basketball-reference.com/players/j/johnsge01.html"
"John Johnson","Carthage","Mississippi","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=MS","Oct 18, 1947","http://www.basketball-reference.com/players/j/johnsjo01.html"
