City,State Abr,Zip Code,Longitude,DMA Region,State,Latitude
"Allerton","IL",61810,-87.93384,"","Illinois",39.909736
"Allerton","IA",50008,-93.37907,679,"Iowa",40.688451
"Alleyton","TX",78935,-96.45594,"","Texas",29.698797
"Alliance","NE",69301,-102.84937,751,"Nebraska",42.13928
"Alliance","OH",44601,-81.11641,510,"Ohio",40.917908
"Alligator","MS",38720,-90.73281,"","Mississippi",34.127564
"Allison Park","PA",15101,-79.96033,508,"Pennsylvania",40.570915
"Allison","IA",50602,-92.80277,637,"Iowa",42.74806
"Allison","PA",15413,-79.86681,"","Pennsylvania",39.987842
"Allison","TX",79003,-100.09291,"","Texas",35.629034
"Allisonia","VA",24347,-80.65994999999999,"","Virginia",36.958829
"Allons","TN",38541,-85.36148,"","Tennessee",36.525275
"Allouez","MI",49805,-88.40806000000001,"","Michigan",47.322703
"Allouez","WI",54301,-88.01674,658,"Wisconsin",44.489059
"Alloway","NJ",8001,-75.3631,504,"New Jersey",39.559426
"Alloy","WV",25002,-81.25882,559,"West Virginia",38.129903
"Allred","TN",38542,-85.20787,"","Tennessee",36.323957
"Allston","MA",2134,-71.13164,"","Massachusetts",42.355147
"Allyn","WA",98524,-122.8388,"","Washington",47.374343
"Alma Center","WI",54611,-90.93859,702,"Wisconsin",44.44202
"Alma","AL",36501,-87.73882999999999,"","Alabama",31.463968
"Alma","AR",72921,-94.20896999999999,670,"Arkansas",35.48891
"Alma","CO",80420,-106.06889,751,"Colorado",39.293921
"Alma","GA",31510,-82.44618,507,"Georgia",31.551458
"Alma","IL",62807,-88.91864,"","Illinois",38.735571
"Alma","KS",66401,-96.29473,605,"Kansas",38.990708
"Alma","MI",48801,-84.66256,513,"Michigan",43.377113
"Alma","MO",64001,-93.53531,616,"Missouri",39.10223
"Alma","NE",68920,-99.35398000000001,722,"Nebraska",40.142462
"Alma","NY",14708,-78.05768,514,"New York",42.016108
"Alma","WI",54610,-91.85287,702,"Wisconsin",44.362741
"Almena","KS",67622,-99.72471,678,"Kansas",39.891365
"Almena","WI",54805,-92.02914,"","Wisconsin",45.418325
"Almeria","NE",68879,-99.49057999999999,"","Nebraska",41.826783
"Almira","WA",99103,-118.95554,881,"Washington",47.721863
"Almo","ID",83312,-113.64135,"","Idaho",42.08685
"Almo","KY",42020,-88.29836,632,"Kentucky",36.697107
"Almond","NY",14804,-77.82312,"","New York",42.321173
"Almond","NC",28702,-83.58395,"","North Carolina",35.412166
"Almond","WI",54909,-89.36002000000001,705,"Wisconsin",44.28018
"Almont","CO",81210,-106.62831,"","Colorado",38.778749
"Almont","MI",48003,-83.04585,505,"Michigan",42.931178
"Almont","ND",58520,-101.53747,"","North Dakota",46.657221
"Almyra","AR",72003,-91.40953,"","Arkansas",34.403216
"Alna","ME",4535,-69.62535,"","Maine",44.084989
"Aloha","OR",97006,-122.85826,820,"Oregon",45.517695
"Aloha","OR",97007,-122.85602,"","Oregon",45.469079
"Aloma","FL",32792,-81.30606,"","Florida",28.607077
"Alorton","IL",62207,-90.13276,"","Illinois",38.59035
"Alpaugh","CA",93201,-119.49352,866,"California",35.889586
"Alpena","AR",72611,-93.31301999999999,"","Arkansas",36.272469
"Alpena","MI",49707,-83.46411000000001,583,"Michigan",45.08583
"Alpena","SD",57312,-98.3734,725,"South Dakota",44.195319
"Alpha","IL",61413,-90.36812999999999,"","Illinois",41.189123
"Alpha","KY",42603,-85.01043,"","Kentucky",36.7703
"Alpha","MI",49902,-88.37681000000001,"","Michigan",46.045407
"Alpha","MN",56111,-94.8715,"","Minnesota",43.645226
"Alpha","NJ",8865,-75.17243000000001,"","New Jersey",40.689123
"Alpha","OH",45301,-84.02323,"","Ohio",39.711173
"Alpharetta","GA",30004,-84.30292,524,"Georgia",34.119177
"Alpharetta","GA",30005,-84.21929,"","Georgia",34.080035
"Alpharetta","GA",30022,-84.24506,"","Georgia",34.026238
"Alpine","AL",35014,-86.27719999999999,630,"Alabama",33.35596
"Alpine","AZ",85920,-109.19785,753,"Arizona",33.836157
"Alpine","CA",91901,-116.73864,825,"California",32.823102
"Alpine","NJ",7620,-73.93064,501,"New Jersey",40.952814
"Alpine","NY",14805,-76.72562000000001,"","New York",42.366682
"Alpine","TN",38543,-85.16208,"","Tennessee",36.400338
"Alpine","TX",79830,-103.56444,633,"Texas",30.011559
"Alpine","TX",79831,-103.69271,"","Texas",30.349136
"Alpine","UT",84004,-111.76279,770,"Utah",40.465161
"Alpine","WY",83128,-110.93247,"","Wyoming",43.129462
"Alplaus","NY",12008,-73.9029,"","New York",42.853043
"Alsea","OR",97324,-123.62349,801,"Oregon",44.369264
"Alsey","IL",62610,-90.43698000000001,"","Illinois",39.564501
"Alsip","IL",60803,-87.73189000000001,602,"Illinois",41.675861
"Alstead","NH",3602,-72.32575,506,"New Hampshire",43.142384
"Alston","GA",30412,-82.47987999999999,"","Georgia",32.083879
"Alta Loma","CA",91701,-117.5924,"","California",34.131659
"Alta Loma","CA",91737,-117.57847,"","California",34.147849
"Alta Loma","TX",77510,-95.08552,"","Texas",29.371171
"Alta Vista","IA",50603,-92.46545999999999,"","Iowa",43.191256
"Alta Vista","KS",66834,-96.47367,"","Kansas",38.862376
"Alta","CA",95701,-120.78346,862,"California",39.217668
"Alta","IA",51002,-95.3188,624,"Iowa",42.687676
"Alta","UT",84092,-111.80902,"","Utah",40.558748
"Altadena","CA",91001,-118.14206,803,"California",34.192102
"Altair","TX",77412,-96.46831,"","Texas",29.575183
"Altamahaw","NC",27202,-79.50496,"","North Carolina",36.185712
"Altamont","IL",62411,-88.73912,648,"Illinois",39.062913
"Altamont","KS",67330,-95.30389,603,"Kansas",37.180641
"Altamont","MO",64620,-94.08875999999999,"","Missouri",39.900508
"Altamont","NY",12009,-74.03148,532,"New York",42.698692
"Altamont","SD",57226,-96.69548,"","South Dakota",44.790157
"Altamont","TN",37301,-85.77679000000001,575,"Tennessee",35.429018
"Altamont","UT",84001,-110.27969,"","Utah",40.395531
"Altamonte Spring","FL",32701,-81.36796,"","Florida",28.666249
"Altaville","CA",95221,-120.55401,862,"California",38.077
"Altavista","VA",24517,-79.27409,573,"Virginia",37.127543
"Altha","FL",32421,-85.18228999999999,656,"Florida",30.5403
"Altheimer","AR",72004,-91.7679,693,"Arkansas",34.252213
"Altmar","NY",13302,-75.97716,"","New York",43.499843
"Alto Pass","IL",62905,-89.33462,"","Illinois",37.571235
"Alto","GA",30510,-83.58913,"","Georgia",34.455729
"Alto","LA",71269,-91.78754000000001,"","Louisiana",32.457301
"Alto","MI",49302,-85.41889,563,"Michigan",42.834137
"Alto","NM",88312,-105.63599,790,"New Mexico",33.420542
"Alton Bay","NH",3810,-71.28776000000001,506,"New Hampshire",43.478917
"Alton","IL",62002,-90.15909000000001,609,"Illinois",38.906065
"Alton","IA",51003,-95.99636,"","Iowa",42.983011
"Alton","KS",67623,-98.95757,"","Kansas",39.461403
"Alton","NH",3809,-71.22377,506,"New Hampshire",43.478364
"Alton","TX",78572,-98.34205,"","Texas",26.234417
"Alton","UT",84710,-112.53409,"","Utah",37.474045
"Alton","VA",24520,-79.05268,"","Virginia",36.561396
"Altona","IL",61414,-90.16063,"","Illinois",41.117342
"Altona","NY",12910,-73.65694000000001,"","New York",44.879986
"Altonah","UT",84002,-110.32673,"","Utah",40.45679
"Altoona","AL",35952,-86.32225,"","Alabama",34.057496
"Altoona","FL",32702,-81.64042999999999,"","Florida",29.046215
"Altoona","IA",50009,-93.46641,679,"Iowa",41.644716
"Altoona","KS",66710,-95.65671,"","Kansas",37.551596
"Altoona","PA",16601,-78.40082,574,"Pennsylvania",40.526319
"Altoona","PA",16602,-78.39121,"","Pennsylvania",40.50217
"Altoona","WI",54720,-91.43962999999999,702,"Wisconsin",44.80416
"Altura","MN",55910,-91.95965,702,"Minnesota",44.128262
"Alturas","CA",96101,-120.58771,868,"California",41.439363
"Altus","AR",72821,-93.747,"","Arkansas",35.44477
"Altus","OK",73521,-99.31787,627,"Oklahoma",34.638773
"Alum Bank","PA",15521,-78.63027,"","Pennsylvania",40.188405
"Alum Bridge","WV",26321,-80.6844,"","West Virginia",39.051863
"Alum Creek","WV",25003,-81.79045000000001,"","West Virginia",38.254483
"Alum Ridge","VA",24091,-80.30871,"","Virginia",36.910051
"Alva","FL",33920,-81.61684,"","Florida",26.711362
"Alva","OK",73717,-98.69707,650,"Oklahoma",36.804875
"Alva","WY",82711,-104.45138,"","Wyoming",44.706167
"Alvada","OH",44802,-83.41412,"","Ohio",41.053889
"Alvarado","MN",56710,-96.9986,"","Minnesota",48.192532
"Alvarado","TX",76009,-97.20956,623,"Texas",32.408183
"Alvaton","GA",30218,-84.58776,"","Georgia",33.121379
"Alvaton","KY",42122,-86.35202,"","Kentucky",36.86316
"Alverda","PA",15710,-78.85799,"","Pennsylvania",40.632966
"Alverton","PA",15612,-79.59032999999999,"","Pennsylvania",40.136883
"Alvin","IL",61811,-87.61400999999999,"","Illinois",40.293159
"Alvin","SC",29479,-79.91737000000001,"","South Carolina",33.391941
"Alvin","TX",77511,-95.24475,618,"Texas",29.41148
"Alvin","WI",54542,-88.68929,"","Wisconsin",45.920035
"Alviso","CA",95002,-121.97521,"","California",37.427439
"Alvo","NE",68304,-96.38842,"","Nebraska",40.874192
"Alvord","IA",51230,-96.30802,"","Iowa",43.352016
"Alvord","TX",76225,-97.69158,"","Texas",33.360331
"Alvordton","OH",43501,-84.44711,"","Ohio",41.673094
"Alzada","MT",59311,-104.38569,"","Montana",45.189905
"Ama","LA",70031,-90.29969,622,"Louisiana",29.942703
"Amado","AZ",85640,-111.0416,789,"Arizona",31.586392
"Amado","AZ",85645,-111.09908,"","Arizona",31.718671
"Amador City","CA",95601,-120.8275,"","California",38.426602
"Amagansett","NY",11930,-72.10411000000001,501,"New York",40.985301
"Amagon","AR",72005,-91.10435,"","Arkansas",35.569503
"Amalia","NM",87512,-105.41628,"","New Mexico",36.962335
"Amana","IA",52203,-91.87512,637,"Iowa",41.808301
"Amanda Park","WA",98526,-124.02938,819,"Washington",47.463965
"Amanda","OH",43102,-82.76098,535,"Ohio",39.651028
"Amargosa Valley","NV",89020,-116.46173,839,"Nevada",36.52513
"Amarillo","TX",79101,-101.83924,634,"Texas",35.206402
"Amarillo","TX",79102,-101.84543,"","Texas",35.197852
"Amarillo","TX",79103,-101.81073,"","Texas",35.184253
"Amarillo","TX",79104,-101.79486,"","Texas",35.199652
"Amarillo","TX",79106,-101.88353,"","Texas",35.204652
"Amarillo","TX",79107,-101.81946,"","Texas",35.228302
"Amarillo","TX",79108,-101.78641,"","Texas",35.296948
"Amarillo","TX",79109,-101.87581,"","Texas",35.171903
"Amarillo","TX",79110,-101.86114,"","Texas",35.157403
"Amarillo","TX",79111,-101.67875,"","Texas",35.226552
"Amarillo","TX",79118,-101.80606,"","Texas",35.100501
"Amarillo","TX",79119,-101.98105,"","Texas",35.097488
"Amarillo","TX",79121,-101.92914,"","Texas",35.173704
"Amarillo","TX",79124,-101.95391,"","Texas",35.244819
"Amasa","MI",49903,-88.45043,"","Michigan",46.234686
"Amawalk","NY",10501,-73.76493000000001,501,"New York",41.289939
"Amazonia","MO",64421,-94.92726,"","Missouri",39.90444
"Amber","OK",73004,-97.85581999999999,"","Oklahoma",35.152892
"Amberg","WI",54102,-88.08108,658,"Wisconsin",45.503625
"Ambia","IN",47917,-87.50098,"","Indiana",40.469643
"Ambler","AK",99786,-157.86225,"","Alaska",67.083658
"Amboy","CA",92304,-115.65796,"","California",34.548138
"Amboy","IL",61310,-89.34371,610,"Illinois",41.707588
"Amboy","IN",46911,-85.93863,"","Indiana",40.614885
"Amboy","MN",56010,-94.20634,"","Minnesota",43.899907
"Amboy","WA",98601,-122.43726,"","Washington",45.935656
"Amboy","WV",26705,-79.54714,"","West Virginia",39.327576
"Ambrose","GA",31512,-83.01502000000001,"","Georgia",31.57344
"Ambrose","ND",58833,-103.51215,"","North Dakota",48.894491
"Amelia Court Hou","VA",23002,-77.95893,"","Virginia",37.338511
"Amelia Island","FL",32034,-81.46092,"","Florida",30.641487
"Amelia","NE",68711,-98.98515,"","Nebraska",42.214277
"Amelia","OH",45102,-84.2099,515,"Ohio",39.023067
"Amenia","NY",12501,-73.55727,501,"New York",41.852959
"Amenia","ND",58004,-97.25029000000001,"","North Dakota",47.028291
"American Canyon","CA",94589,-122.25074,807,"California",38.152068
"American Falls","ID",83211,-112.91931,758,"Idaho",42.75159
"American Fork","UT",84003,-111.79449,770,"Utah",40.394235
"Americus","KS",66835,-96.25852999999999,605,"Kansas",38.513771
"Ames","IA",50010,-93.60966000000001,679,"Iowa",42.02933
"Ames","IA",50014,-93.66741,"","Iowa",42.033235
"Ames","NE",68621,-96.63929,"","Nebraska",41.482181
"Ames","NY",13317,-74.57435,"","New York",42.86749
"Ames","OK",73718,-98.14881,"","Oklahoma",36.224663
"Ames","TX",77575,-94.76595,"","Texas",30.066734
"Amesbury","MA",1913,-70.93547,506,"Massachusetts",42.854423
"Amesville","OH",45711,-81.94337,"","Ohio",39.429095
"Amherst Junction","WI",54407,-89.30422,"","Wisconsin",44.513056
"Amherst","CO",80721,-102.16663,"","Colorado",40.681557
"Amherst","NE",68812,-99.2839,722,"Nebraska",40.887707
"Amherst","NH",3031,-71.6082,506,"New Hampshire",42.854886
"Amherst","NY",14226,-78.80047,"","New York",42.968057
"Amherst","NY",14228,-78.79494,"","New York",43.023347
"Amherst","SD",57421,-97.92722999999999,"","South Dakota",45.755146
"Amherst","TX",79312,-102.3858,"","Texas",34.017448
"Amherst","VA",24521,-79.08763,573,"Virginia",37.616606
"Amherst","WI",54406,-89.30618,705,"Wisconsin",44.421111
"Amidon","ND",58620,-103.31682,687,"North Dakota",46.486096
"Amissville","VA",20106,-77.99030999999999,"","Virginia",38.683116
"Amistad","NM",88410,-103.20194,"","New Mexico",35.890633
"Amite","LA",70422,-90.52108,"","Louisiana",30.723034
"Amity","AR",71921,-93.45822,693,"Arkansas",34.257603
"Amity","MO",64422,-94.47948,"","Missouri",39.898708
"Amity","OR",97101,-123.22834,820,"Oregon",45.100504
"Amity","PA",15311,-80.18827,"","Pennsylvania",40.042851
"Amityville","NY",11701,-73.41316999999999,501,"New York",40.6851
"Amlin","OH",43002,-83.18299,"","Ohio",40.05991
"Amma","WV",25005,-81.24218999999999,"","West Virginia",38.552755
"Ammon","ID",83401,-111.98136,"","Idaho",43.528891
"Ammon","VA",23850,-77.74357999999999,"","Virginia",37.169066
"Amo","IN",46103,-86.61409,"","Indiana",39.688673
"Amonate","VA",24601,-81.65779999999999,"","Virginia",37.177549
"Amoret","MO",64722,-94.55686,616,"Missouri",38.266148
"Amorita","OK",73719,-98.28297000000001,"","Oklahoma",36.949448
"Amory","MS",38821,-88.46783000000001,673,"Mississippi",33.988235
"Ampthill","VA",23234,-77.4658,"","Virginia",37.457341
"Amsterdam","MO",64723,-94.57550999999999,"","Missouri",38.363183
"Amsterdam","OH",43903,-80.93362999999999,"","Ohio",40.469171
"Amston","CT",6231,-72.36418999999999,533,"Connecticut",41.629818
"Anabel","MO",63431,-92.3224,"","Missouri",39.753475
"Anacoco","LA",71403,-93.42301,"","Louisiana",31.215039
"Anaconda","MT",59711,-112.98902,754,"Montana",46.141686
"Anacortes","WA",98221,-122.61976,819,"Washington",48.495234
"Anadarko","OK",73005,-98.23984,650,"Oklahoma",35.050671
"Anaheim","CA",92801,-117.95381,803,"California",33.844814
"Anaheim","CA",92802,-117.92594,"","California",33.806965
"Anaheim","CA",92804,-117.97304,"","California",33.818165
"Anaheim","CA",92805,-117.90807,"","California",33.835665
"Anaheim","CA",92806,-117.87362,"","California",33.835465
"Anaheim","CA",92807,-117.79113,"","California",33.850515
"Anaheim","CA",92808,-117.73864,"","California",33.858151
"Anahola","HI",96703,-159.31765,"","Hawaii",22.148133
"Anaktuvuk","AK",99721,-151.72854,"","Alaska",68.14821600000001
"Anamoose","ND",58710,-100.23677,687,"North Dakota",47.87756
"Anamosa","IA",52205,-91.27531,637,"Iowa",42.106972
"Anasco","PR",610,-67.13603999999999,"","Puerto Rico",18.288319
"Anatone","WA",99401,-117.2491,881,"Washington",46.086657
"Anawalt","WV",24808,-81.43080999999999,"","West Virginia",37.338242
"Anchor","IL",61720,-88.51009999999999,"","Illinois",40.553838
"Anchorage","AK",99501,-149.87828,743,"Alaska",61.216799
"Anchorage","AK",99502,-149.95932,"","Alaska",61.153693
"Anchorage","AK",99503,-149.89341,"","Alaska",61.19026
"Anchorage","AK",99504,-149.74633,"","Alaska",61.204466
"Anchorage","AK",99507,-149.82865,"","Alaska",61.154834
"Anchorage","AK",99508,-149.8144,"","Alaska",61.203953
"Anchorage","AK",99513,-149.88617,"","Alaska",61.214877
"Anchorage","AK",99515,-149.88852,"","Alaska",61.122943
"Anchorage","AK",99516,-149.77311,"","Alaska",61.101142
"Anchorage","AK",99517,-149.93438,"","Alaska",61.188276
"Anchorage","AK",99518,-149.88335,"","Alaska",61.156565
"Anchorage","AK",99695,-150.57485,"","Alaska",61.402544
"Anchorage","KY",40223,-85.55574,"","Kentucky",38.258941
"Anco","KY",41759,-83.03409000000001,"","Kentucky",37.229381
"Ancona","IL",61311,-88.86268,"","Illinois",41.042878
"Ancram","NY",12502,-73.66419999999999,532,"New York",42.086628
"Ancramdale","NY",12503,-73.57792000000001,532,"New York",42.045941
"Andale","KS",67001,-97.62602,678,"Kansas",37.779021
"Andalusia","AL",36420,-86.48699000000001,698,"Alabama",31.279043
"Andalusia","IL",61232,-90.71957,"","Illinois",41.440852
"Anderson Island","WA",98303,-122.69584,"","Washington",47.16438
"Anderson","AL",35610,-87.24921000000001,"","Alabama",34.944113
"Anderson","AK",99744,-149.19265,745,"Alaska",64.34926299999999
"Anderson","CA",96007,-122.31101,868,"California",40.45453
"Anderson","IN",46011,-85.73699999999999,527,"Indiana",40.112913
"Anderson","IN",46012,-85.65097,"","Indiana",40.132892
"Anderson","IN",46013,-85.67672,"","Indiana",40.061092
"Anderson","IN",46016,-85.68452000000001,"","Indiana",40.098641
"Anderson","MO",64831,-94.44972,603,"Missouri",36.658583
"Anderson","OH",45230,-84.38865,"","Ohio",39.078368
"Anderson","OH",45255,-84.32227,"","Ohio",39.066112
"Anderson","SC",29621,-82.62509,567,"South Carolina",34.523657
"Anderson","SC",29624,-82.6455,"","South Carolina",34.478139
"Anderson","SC",29625,-82.71615,"","South Carolina",34.532638
"Anderson","SC",29626,-82.74032,"","South Carolina",34.464572
"Anderson","TX",77830,-96.02290000000001,618,"Texas",30.536223
"Andersonville","GA",31711,-84.137,"","Georgia",32.195361
"Andersonville","TN",37705,-84.01130999999999,557,"Tennessee",36.217896
"Andes","NY",13731,-74.78184,"","New York",42.152105
"Andice","TX",78628,-97.72338000000001,"","Texas",30.674349
"Andover","CT",6232,-72.37151,533,"Connecticut",41.737015
"Andover","IL",61233,-90.29334,"","Illinois",41.292977
"Andover","IA",52701,-90.25171,"","Iowa",41.978834
"Andover","KS",67002,-97.11321,678,"Kansas",37.693585
"Andover","ME",4216,-70.79952,500,"Maine",44.661894
"Andover","MA",1810,-71.15130000000001,506,"Massachusetts",42.646942
"Andover","NH",3216,-71.78400999999999,506,"New Hampshire",43.444702
"Andover","NJ",7821,-74.74298,501,"New Jersey",40.966308
"Andover","NY",14806,-77.79264999999999,514,"New York",42.157534
"Andover","OH",44003,-80.5622,510,"Ohio",41.611348
"Andover","SD",57422,-97.92959,"","South Dakota",45.418297
"Andover","VA",24215,-82.79644,"","Virginia",36.921924
"Andreas","PA",18211,-75.82947,"","Pennsylvania",40.749289
"Andrew","IL",62707,-89.66363,"","Illinois",39.757896
"Andrew","IA",52030,-90.59175999999999,682,"Iowa",42.154059
"Andrews Afb","MD",20762,-76.88334,"","Maryland",38.820546
"Andrews","IN",46702,-85.62014000000001,"","Indiana",40.838891
"Andrews","NC",28901,-83.81695000000001,575,"North Carolina",35.202178
"Andrews","SC",29510,-79.59233,519,"South Carolina",33.45053
"Andrews","TX",79714,-102.56767,633,"Texas",32.345871
"Aneta","ND",58212,-97.99703,"","North Dakota",47.694
"Aneth","UT",84510,-109.11245,"","Utah",37.198216
"Angel Fire","NM",87710,-105.24877,790,"New Mexico",36.363506
"Angelica","NY",14709,-77.99413,"","New York",42.339925
"Angels Camp","CA",95222,-120.58072,862,"California",38.087437
"Angelus Oaks","CA",92305,-116.87593,"","California",34.172474
"Angie","LA",70426,-89.86251,"","Louisiana",30.932125
"Angier","NC",27501,-78.70999999999999,560,"North Carolina",35.494384
"Angle Inlet","MN",56711,-95.03570999999999,"","Minnesota",49.342144
"Angleton","TX",77515,-95.44541,618,"Texas",29.16866
"Angola","IN",46703,-85.0223,509,"Indiana",41.656798
"Angola","LA",70712,-91.59294,"","Louisiana",30.949066
"Angola","NY",14006,-79.04567,514,"New York",42.633375
"Angoon","AK",99820,-134.57222,747,"Alaska",57.48765
"Angora","MN",55703,-92.76689,"","Minnesota",47.764569
"Angora","NE",69331,-102.96652,"","Nebraska",41.823881
"Anguilla","MS",38721,-90.79250999999999,"","Mississippi",32.977692
